Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
24	Tokyo	combined	Drop	3400	180	3625	189.471
24	Chennai	combined	Drop	0	0	0	0
24	Bangkok	combined	Drop	0	0	0	0
24	KL	combined	Drop	0	0	0	0
24	Singapore	combined	Drop	1824	1929	1824	1929.09
24	Jakarta	combined	Drop	0	0	0	0
24	Manila	combined	Drop	692	32	693	33.1611
24	Sydney	combined	Drop	1949	93	2021	97.6113
24	Brisbane	combined	Drop	967	46	995	47.5742
24	Adelaide	combined	Drop	0	0	0	0
24	Melbourne	combined	Drop	0	0	0	0
24	Perth	combined	Drop	0	0	0	0
24	Auckland	combined	Drop	0	0	0	0
24	SantaClara	combined	Drop	0	0	0	0
24	LA	combined	Drop	3321	3506	3322	3506.96
24	Tribeca	combined	Drop	0	0	0	0
24	SanJose	combined	Drop	0	0	0	0
24	Ashburn	combined	Drop	0	0	0	0
24	NewYork	combined	Drop	0	0	0	0
25	London	combined	Drop	0	0	0	0
25	China	combined	Drop	0	0	0	0
25	Taipei	combined	Drop	0	0	0	0
25	HongKong	combined	Drop	0	0	0	0
25	Seoul	combined	Drop	0	0	0	0
25	Nagoya	combined	Drop	0	0	0	0
25	Osaka	combined	Drop	680	32	689	32.9531
25	Tokyo	combined	Drop	3503	170	3529	168.671
25	Chennai	combined	Drop	0	0	0	0
25	Bangkok	combined	Drop	0	0	0	0
25	KL	combined	Drop	0	0	0	0
25	Singapore	combined	Drop	1825	1930	1826	1931.2
25	Jakarta	combined	Drop	0	0	0	0
25	Manila	combined	Drop	692	32	692	33.1133
25	Sydney	combined	Drop	1587	75	1497	71.6338
25	Brisbane	combined	Drop	907	43	893	42.6953
25	Adelaide	combined	Drop	0	0	0	0
25	Melbourne	combined	Drop	0	0	0	0
25	Perth	combined	Drop	0	0	0	0
25	Auckland	combined	Drop	0	0	0	0
25	SantaClara	combined	Drop	0	0	0	0
25	LA	combined	Drop	3321	3506	3321	3506.09
25	Tribeca	combined	Drop	0	0	0	0
25	SanJose	combined	Drop	0	0	0	0
25	Ashburn	combined	Drop	0	0	0	0
25	NewYork	combined	Drop	0	0	0	0
26	London	combined	Drop	0	0	0	0
26	China	combined	Drop	0	0	0	0
26	Taipei	combined	Drop	0	0	0	0
26	HongKong	combined	Drop	0	0	0	0
26	Seoul	combined	Drop	0	0	0	0
26	Nagoya	combined	Drop	0	0	0	0
26	Osaka	combined	Drop	690	32	693	33.1543
26	Tokyo	combined	Drop	3085	152	2981	148.646
26	Chennai	combined	Drop	0	0	0	0
26	Bangkok	combined	Drop	0	0	0	0
26	KL	combined	Drop	0	0	0	0
26	Singapore	combined	Drop	1825	1930	1826	1931.1
26	Jakarta	combined	Drop	0	0	0	0
26	Manila	combined	Drop	692	32	693	33.0645
26	Sydney	combined	Drop	1847	88	1913	91.5039
26	Brisbane	combined	Drop	903	43	902	43.1436
26	Adelaide	combined	Drop	0	0	0	0
26	Melbourne	combined	Drop	0	0	0	0
26	Perth	combined	Drop	0	0	0	0
26	Auckland	combined	Drop	0	0	0	0
26	SantaClara	combined	Drop	0	0	0	0
26	LA	combined	Drop	3321	3506	3321	3506.39
26	Tribeca	combined	Drop	0	0	0	0
26	SanJose	combined	Drop	0	0	0	0
26	Ashburn	combined	Drop	0	0	0	0
26	NewYork	combined	Drop	0	0	0	0
27	London	combined	Drop	0	0	0	0
27	China	combined	Drop	0	0	0	0
27	Taipei	combined	Drop	0	0	0	0
27	HongKong	combined	Drop	0	0	0	0
27	Seoul	combined	Drop	0	0	0	0
27	Nagoya	combined	Drop	0	0	0	0
27	Osaka	combined	Drop	690	32	691	33.0479
27	Tokyo	combined	Drop	3093	148	3095	148.011
27	Chennai	combined	Drop	0	0	0	0
27	Bangkok	combined	Drop	0	0	0	0
27	KL	combined	Drop	0	0	0	0
27	Singapore	combined	Drop	1825	1930	1825	1930.15
27	Jakarta	combined	Drop	0	0	0	0
27	Manila	combined	Drop	692	32	693	33.1611
27	Sydney	combined	Drop	2097	100	2160	103.264
27	Brisbane	combined	Drop	692	33	640	30.5957
27	Adelaide	combined	Drop	0	0	0	0
27	Melbourne	combined	Drop	0	0	0	0
27	Perth	combined	Drop	0	0	0	0
27	Auckland	combined	Drop	0	0	0	0
27	SantaClara	combined	Drop	0	0	0	0
27	LA	combined	Drop	3322	3508	3323	3508.65
27	Tribeca	combined	Drop	0	0	0	0
27	SanJose	combined	Drop	0	0	0	0
27	Ashburn	combined	Drop	0	0	0	0
27	NewYork	combined	Drop	0	0	0	0
28	London	combined	Drop	0	0	0	0
28	China	combined	Drop	0	0	0	0
28	Taipei	combined	Drop	0	0	0	0
28	HongKong	combined	Drop	0	0	0	0
28	Seoul	combined	Drop	0	0	0	0
28	Nagoya	combined	Drop	0	0	0	0
28	Osaka	combined	Drop	692	32	693	33.1611
28	Tokyo	combined	Drop	2983	142	2956	141.331
28	Chennai	combined	Drop	0	0	0	0
28	Bangkok	combined	Drop	0	0	0	0
28	KL	combined	Drop	0	0	0	0
28	Singapore	combined	Drop	1825	1930	1826	1931.21
28	Jakarta	combined	Drop	0	0	0	0
28	Manila	combined	Drop	689	32	689	32.874
28	Sydney	combined	Drop	2364	113	2431	116.273
28	Brisbane	combined	Drop	891	42	941	45.0254
28	Adelaide	combined	Drop	0	0	0	0
28	Melbourne	combined	Drop	0	0	0	0
28	Perth	combined	Drop	0	0	0	0
28	Auckland	combined	Drop	0	0	0	0
28	SantaClara	combined	Drop	0	0	0	0
28	LA	combined	Drop	3321	3506	3321	3506.73
28	Tribeca	combined	Drop	0	0	0	0
28	SanJose	combined	Drop	0	0	0	0
28	Ashburn	combined	Drop	0	0	0	0
28	NewYork	combined	Drop	0	0	0	0
29	London	combined	Drop	0	0	0	0
29	China	combined	Drop	0	0	0	0
29	Taipei	combined	Drop	0	0	0	0
29	HongKong	combined	Drop	0	0	0	0
29	Seoul	combined	Drop	0	0	0	0
29	Nagoya	combined	Drop	0	0	0	0
29	Osaka	combined	Drop	693	32	694	33.209
29	Tokyo	combined	Drop	3538	173	3677	180.97
29	Chennai	combined	Drop	0	0	0	0
29	Bangkok	combined	Drop	0	0	0	0
29	KL	combined	Drop	0	0	0	0
29	Singapore	combined	Drop	1825	1930	1825	1930.05
29	Jakarta	combined	Drop	0	0	0	0
29	Manila	combined	Drop	693	32	694	33.209
29	Sydney	combined	Drop	2304	110	2289	109.452
29	Brisbane	combined	Drop	899	42	902	43.1074
29	Adelaide	combined	Drop	0	0	0	0
29	Melbourne	combined	Drop	0	0	0	0
29	Perth	combined	Drop	0	0	0	0
29	Auckland	combined	Drop	0	0	0	0
29	SantaClara	combined	Drop	0	0	0	0
29	LA	combined	Drop	3321	3507	3322	3508.13
29	Tribeca	combined	Drop	0	0	0	0
29	SanJose	combined	Drop	0	0	0	0
29	Ashburn	combined	Drop	0	0	0	0
29	NewYork	combined	Drop	0	0	0	0
